defteam,posteam,week,rushing_yards_allowed,passing_yards_allowed,touchdowns_allowed,turnovers_created,turnovers_recovered
KC,PIT,2,33.0,452.0,5.0,2.0,
KC,SEA,16,214.0,271.0,5.0,,
KC,SF,3,178.0,251.0,3.0,3.0,
MIA,BUF,13,198.0,231.0,2.0,5.0,2.0
MIA,BUF,17,168.0,224.0,7.0,1.0,1.0
MIA,CHI,6,165.0,316.0,4.0,3.0,3.0
MIA,CIN,5,104.0,248.0,1.0,1.0,1.0
MIA,DET,7,250.0,217.0,3.0,2.0,
MIA,GB,10,198.0,199.0,4.0,,
MIA,HOU,8,189.0,239.0,6.0,,
MIA,IND,12,118.0,347.0,3.0,5.0,3.0
MIA,JAX,16,128.0,145.0,1.0,2.0,1.0
MIA,LV,3,111.0,345.0,2.0,2.0,2.0
MIA,MIN,15,222.0,215.0,6.0,2.0,1.0
MIA,NE,4,178.0,274.0,5.0,2.0,2.0
MIA,NE,14,77.0,358.0,4.0,1.0,
MIA,NYJ,2,42.0,334.0,1.0,6.0,3.0
MIA,NYJ,9,80.0,229.0,1.0,4.0,4.0
MIA,TEN,1,116.0,220.0,1.0,3.0,3.0
MIN,ARI,6,60.0,240.0,1.0,2.0,2.0
MIN,BUF,3,128.0,196.0,3.0,4.0,
MIN,CHI,11,151.0,165.0,1.0,3.0,3.0
MIN,CHI,17,170.0,163.0,3.0,1.0,
MIN,DET,9,67.0,199.0,1.0,1.0,1.0
MIN,DET,16,86.0,161.0,,,
MIN,GB,2,98.0,281.0,1.0,1.0,
MIN,GB,12,82.0,198.0,2.0,,
MIN,LA,4,101.0,465.0,5.0,1.0,
MIN,MIA,15,156.0,108.0,1.0,,
MIN,NE,13,160.0,311.0,3.0,1.0,1.0
MIN,NO,8,106.0,164.0,2.0,1.0,1.0
MIN,NYJ,7,71.0,206.0,2.0,7.0,4.0
MIN,PHI,5,81.0,311.0,3.0,2.0,2.0
MIN,SEA,14,216.0,72.0,1.0,1.0,1.0
MIN,SF,1,90.0,261.0,2.0,5.0,4.0
NE,BUF,8,47.0,313.0,1.0,4.0,2.0
NE,BUF,16,72.0,217.0,1.0,3.0,3.0
NE,CHI,7,134.0,333.0,4.0,3.0,2.0
NE,DET,3,159.0,262.0,2.0,2.0,1.0
NE,GB,9,117.0,259.0,2.0,2.0,1.0
NE,HOU,1,168.0,176.0,2.0,3.0,3.0
NE,IND,5,84.0,365.0,3.0,3.0,3.0
NE,JAX,2,105.0,376.0,4.0,3.0,2.0
NE,KC,6,94.0,352.0,4.0,2.0,2.0
NE,KC,20,41.0,295.0,4.0,1.0,
NE,LA,21,62.0,229.0,,2.0,1.0
NE,LAC,19,19.0,331.0,4.0,1.0,1.0
NE,MIA,4,56.0,135.0,1.0,2.0,2.0
NE,MIA,14,189.0,265.0,5.0,1.0,
NE,MIN,13,95.0,201.0,1.0,2.0,2.0
NE,NYJ,12,74.0,276.0,1.0,1.0,1.0
NE,NYJ,17,104.0,167.0,1.0,3.0,3.0
NE,PIT,15,161.0,235.0,2.0,2.0,2.0
NE,TEN,10,150.0,249.0,4.0,1.0,
NO,ATL,3,49.0,374.0,5.0,,
NO,ATL,12,26.0,377.0,2.0,6.0,4.0
NO,BAL,7,77.0,284.0,3.0,,
NO,CAR,15,98.0,181.0,1.0,2.0,2.0
NO,CAR,17,111.0,268.0,4.0,,
NO,CIN,10,110.0,198.0,2.0,2.0,2.0
NO,CLE,2,93.0,246.0,2.0,4.0,1.0
NO,DAL,13,103.0,249.0,1.0,4.0,2.0
NO,LA,9,92.0,391.0,4.0,1.0,1.0
NO,LA,20,77.0,309.0,2.0,2.0,1.0
NO,MIN,8,82.0,359.0,4.0,3.0,2.0
NO,NYG,4,66.0,255.0,2.0,3.0,2.0
NO,PHI,11,58.0,156.0,1.0,3.0,3.0
NO,PHI,19,50.0,201.0,2.0,2.0,2.0
NO,PIT,16,66.0,380.0,3.0,3.0,2.0
NO,TB,1,115.0,417.0,5.0,1.0,
NO,TB,14,105.0,213.0,2.0,2.0,1.0
NO,WAS,5,39.0,275.0,2.0,2.0,2.0
NYG,ATL,7,68.0,379.0,2.0,1.0,1.0
NYG,CAR,5,119.0,237.0,2.0,4.0,3.0
NYG,CHI,13,118.0,286.0,4.0,7.0,3.0
NYG,DAL,2,140.0,160.0,2.0,1.0,
NYG,DAL,17,54.0,387.0,5.0,1.0,1.0
NYG,HOU,3,59.0,385.0,2.0,3.0,2.0
NYG,IND,16,50.0,357.0,4.0,1.0,1.0
NYG,JAX,1,139.0,176.0,1.0,2.0,2.0
NYG,NO,4,173.0,227.0,3.0,,
NYG,PHI,6,108.0,278.0,4.0,3.0,
NYG,PHI,12,128.0,236.0,2.0,,
NYG,SF,10,124.0,250.0,2.0,2.0,2.0
NYG,TB,11,151.0,366.0,6.0,5.0,4.0
NYG,TEN,15,216.0,94.0,2.0,,
NYG,WAS,8,183.0,178.0,2.0,1.0,1.0
NYG,WAS,14,84.0,233.0,3.0,3.0,3.0
NYJ,BUF,10,214.0,247.0,5.0,1.0,
NYJ,BUF,14,176.0,206.0,2.0,3.0,3.0
NYJ,CHI,8,179.0,220.0,3.0,,
NYJ,CLE,3,135.0,220.0,2.0,3.0,
NYJ,DEN,5,92.0,377.0,2.0,3.0,1.0
NYJ,DET,1,40.0,300.0,2.0,5.0,5.0
NYJ,GB,16,128.0,442.0,5.0,2.0,1.0
NYJ,HOU,15,48.0,294.0,2.0,,
NYJ,IND,6,127.0,301.0,5.0,4.0,4.0
NYJ,JAX,4,126.0,388.0,3.0,4.0,3.0
NYJ,MIA,2,138.0,168.0,3.0,3.0,2.0
NYJ,MIA,9,66.0,139.0,,,
NYJ,MIN,7,89.0,241.0,4.0,2.0,
NYJ,NE,12,216.0,283.0,3.0,,
NYJ,NE,17,134.0,250.0,4.0,,
NYJ,TEN,13,131.0,282.0,4.0,3.0,1.0
LV,ARI,11,154.0,136.0,3.0,4.0,2.0
LV,BAL,12,244.0,178.0,2.0,3.0,2.0
LV,CIN,15,174.0,130.0,3.0,1.0,1.0
LV,CLE,4,209.0,295.0,6.0,5.0,4.0
LV,DEN,2,168.0,222.0,2.0,1.0,1.0
LV,DEN,16,100.0,202.0,2.0,3.0,2.0
LV,IND,8,224.0,239.0,5.0,,
LV,KC,13,177.0,295.0,5.0,1.0,1.0
LV,KC,17,100.0,310.0,4.0,1.0,1.0
LV,LA,1,141.0,233.0,2.0,1.0,
LV,LAC,5,81.0,339.0,3.0,,
LV,LAC,10,113.0,223.0,2.0,1.0,1.0
LV,MIA,3,42.0,341.0,4.0,1.0,
LV,PIT,14,40.0,306.0,3.0,1.0,1.0
LV,SEA,6,157.0,222.0,3.0,2.0,1.0
LV,SF,9,146.0,262.0,4.0,1.0,
PHI,ATL,1,74.0,251.0,1.0,3.0,2.0
PHI,CAR,7,122.0,269.0,3.0,,
PHI,CHI,18,65.0,303.0,1.0,,
PHI,DAL,10,171.0,270.0,3.0,2.0,
PHI,DAL,14,142.0,455.0,3.0,4.0,3.0
PHI,HOU,16,62.0,339.0,4.0,2.0,1.0
PHI,IND,3,68.0,164.0,1.0,2.0,
PHI,JAX,8,70.0,286.0,1.0,2.0,1.0
PHI,LA,15,82.0,339.0,2.0,2.0,2.0
PHI,MIN,5,79.0,301.0,1.0,2.0,1.0
PHI,NO,11,174.0,373.0,6.0,,
PHI,NO,19,138.0,301.0,2.0,3.0,1.0
PHI,NYG,6,147.0,281.0,1.0,3.0,1.0
PHI,NYG,12,126.0,297.0,2.0,3.0,1.0
PHI,TB,2,44.0,402.0,4.0,2.0,2.0
PHI,TEN,4,71.0,344.0,3.0,2.0,1.0
PHI,WAS,13,104.0,150.0,1.0,3.0,1.0
PHI,WAS,17,21.0,98.0,,2.0,1.0
PIT,ATL,5,62.0,305.0,3.0,1.0,1.0
PIT,BAL,4,99.0,363.0,2.0,1.0,1.0
PIT,BAL,9,61.0,218.0,1.0,1.0,
PIT,CAR,10,95.0,193.0,4.0,3.0,2.0
PIT,CIN,6,62.0,229.0,3.0,,
PIT,CIN,17,125.0,95.0,,2.0,
PIT,CLE,1,177.0,197.0,3.0,2.0,1.0
PIT,CLE,8,74.0,180.0,2.0,1.0,1.0
PIT,DEN,12,127.0,197.0,3.0,2.0,
PIT,JAX,11,179.0,104.0,1.0,2.0,1.0
PIT,KC,2,129.0,326.0,6.0,2.0,1.0
PIT,LAC,13,85.0,299.0,3.0,1.0,
PIT,LV,14,56.0,322.0,3.0,1.0,1.0
PIT,NE,15,96.0,279.0,1.0,1.0,1.0
PIT,NO,16,58.0,326.0,4.0,2.0,1.0
PIT,TB,3,64.0,411.0,4.0,4.0,4.0
LAC,ARI,12,63.0,105.0,1.0,2.0,1.0
LAC,BAL,16,161.0,204.0,1.0,2.0,1.0
LAC,BAL,18,90.0,194.0,2.0,5.0,3.0
LAC,BUF,2,84.0,215.0,2.0,2.0,2.0
LAC,CIN,14,144.0,170.0,2.0,,
LAC,CLE,6,103.0,238.0,1.0,3.0,2.0
LAC,DEN,11,108.0,217.0,3.0,,
LAC,DEN,17,82.0,292.0,2.0,5.0,4.0
LAC,KC,1,106.0,256.0,4.0,1.0,1.0
LAC,KC,15,60.0,243.0,4.0,3.0,
LAC,LA,3,173.0,354.0,4.0,2.0,2.0
LAC,LV,5,41.0,268.0,1.0,2.0,2.0
LAC,LV,10,115.0,243.0,,1.0,1.0
LAC,NE,19,156.0,343.0,5.0,1.0,1.0
LAC,PIT,13,65.0,281.0,4.0,1.0,1.0
LAC,SEA,9,154.0,235.0,3.0,2.0,1.0
LAC,SF,4,76.0,298.0,2.0,4.0,2.0
LAC,TEN,7,164.0,237.0,2.0,1.0,1.0
SF,ARI,5,59.0,170.0,3.0,2.0,
SF,ARI,8,88.0,252.0,2.0,3.0,2.0
SF,CHI,16,92.0,246.0,2.0,2.0,2.0
SF,DEN,14,104.0,186.0,2.0,5.0,
SF,DET,2,98.0,347.0,3.0,1.0,1.0
SF,GB,6,116.0,425.0,3.0,,
SF,KC,3,79.0,314.0,5.0,2.0,
SF,LA,7,149.0,202.0,4.0,1.0,
SF,LA,17,163.0,222.0,5.0,1.0,
SF,LAC,4,130.0,250.0,4.0,2.0,1.0
SF,LV,9,103.0,179.0,,4.0,
SF,MIN,1,116.0,244.0,2.0,2.0,1.0
SF,NYG,10,97.0,188.0,3.0,,
SF,SEA,13,169.0,185.0,5.0,1.0,1.0
SF,SEA,15,161.0,237.0,3.0,1.0,
SF,TB,12,110.0,312.0,3.0,,
SEA,ARI,4,92.0,180.0,2.0,2.0,1.0
SEA,ARI,17,85.0,149.0,1.0,2.0,2.0
SEA,CAR,12,220.0,256.0,3.0,6.0,1.0
SEA,CHI,2,88.0,200.0,2.0,2.0,2.0
SEA,DAL,3,166.0,168.0,1.0,3.0,3.0
SEA,DAL,18,166.0,226.0,3.0,1.0,1.0
SEA,DEN,1,146.0,329.0,3.0,3.0,3.0
SEA,DET,8,34.0,310.0,2.0,3.0,3.0
SEA,GB,11,48.0,332.0,3.0,,
SEA,KC,16,154.0,273.0,3.0,4.0,2.0
SEA,LA,5,157.0,321.0,4.0,4.0,2.0
SEA,LA,10,150.0,318.0,4.0,,
SEA,LAC,9,160.0,228.0,3.0,,
SEA,LV,6,79.0,142.0,,3.0,2.0
SEA,MIN,14,78.0,208.0,2.0,1.0,1.0
SEA,SF,13,66.0,414.0,3.0,3.0,2.0
SEA,SF,15,96.0,275.0,1.0,1.0,1.0
LA,ARI,2,54.0,90.0,,1.0,1.0
LA,ARI,16,104.0,182.0,1.0,,
LA,CHI,14,196.0,110.0,1.0,3.0,3.0
LA,DAL,19,50.0,266.0,3.0,1.0,
LA,DEN,6,61.0,322.0,2.0,2.0,1.0
LA,DET,13,102.0,245.0,1.0,2.0,2.0
LA,GB,8,106.0,286.0,3.0,1.0,1.0
LA,KC,11,98.0,478.0,8.0,5.0,5.0
LA,LAC,3,141.0,226.0,3.0,2.0,2.0
LA,LV,1,95.0,303.0,2.0,3.0,3.0
LA,MIN,4,54.0,422.0,3.0,1.0,1.0
LA,NE,21,156.0,262.0,1.0,2.0,1.0
LA,NO,9,143.0,346.0,6.0,1.0,1.0
LA,NO,20,50.0,249.0,2.0,3.0,1.0
LA,PHI,15,111.0,270.0,3.0,2.0,2.0
LA,SEA,5,190.0,198.0,4.0,,
LA,SEA,10,273.0,176.0,4.0,1.0,1.0
LA,SF,7,107.0,170.0,1.0,5.0,4.0
LA,SF,17,129.0,282.0,5.0,5.0,4.0
TB,ATL,6,70.0,355.0,4.0,1.0,
TB,ATL,17,112.0,383.0,4.0,2.0,1.0
TB,BAL,15,245.0,131.0,2.0,1.0,1.0
TB,CAR,9,182.0,247.0,6.0,1.0,
TB,CAR,13,169.0,300.0,2.0,5.0,4.0
TB,CHI,4,141.0,354.0,6.0,,
TB,CIN,8,139.0,280.0,4.0,,
TB,CLE,7,119.0,215.0,3.0,1.0,
TB,DAL,16,82.0,161.0,2.0,1.0,
TB,NO,1,43.0,439.0,6.0,2.0,2.0
TB,NO,14,102.0,201.0,3.0,2.0,2.0
TB,NYG,11,164.0,231.0,4.0,2.0,
TB,PHI,2,91.0,334.0,3.0,2.0,2.0
TB,PIT,3,81.0,353.0,3.0,2.0,1.0
TB,SF,12,149.0,221.0,1.0,3.0,2.0
TB,WAS,10,116.0,178.0,1.0,,
TEN,BAL,6,124.0,238.0,3.0,1.0,1.0
TEN,BUF,5,144.0,82.0,1.0,1.0,1.0
TEN,DAL,9,72.0,243.0,2.0,2.0,2.0
TEN,HOU,2,148.0,310.0,2.0,3.0,1.0
TEN,HOU,12,282.0,210.0,4.0,1.0,
TEN,IND,11,105.0,295.0,5.0,1.0,
TEN,IND,17,161.0,285.0,5.0,3.0,3.0
TEN,JAX,3,87.0,155.0,,2.0,1.0
TEN,JAX,14,61.0,240.0,1.0,2.0,1.0
TEN,LAC,7,48.0,306.0,2.0,,
TEN,MIA,1,122.0,230.0,2.0,2.0,2.0
TEN,NE,10,40.0,267.0,1.0,2.0,
TEN,NYG,15,47.0,229.0,,2.0,2.0
TEN,NYJ,13,156.0,128.0,,1.0,1.0
TEN,PHI,4,117.0,348.0,2.0,3.0,1.0
TEN,WAS,16,161.0,153.0,2.0,2.0,2.0
WAS,ARI,1,69.0,153.0,1.0,2.0,2.0
WAS,ATL,9,154.0,350.0,5.0,1.0,1.0
WAS,CAR,6,82.0,275.0,2.0,3.0,2.0
WAS,DAL,7,73.0,273.0,3.0,3.0,2.0
WAS,DAL,12,148.0,289.0,4.0,1.0,
WAS,GB,3,100.0,265.0,2.0,2.0,1.0
WAS,HOU,11,140.0,208.0,1.0,4.0,3.0
WAS,IND,2,106.0,179.0,3.0,3.0,2.0
WAS,JAX,15,172.0,57.0,,3.0,2.0
WAS,NO,5,102.0,363.0,6.0,2.0,1.0
WAS,NYG,8,37.0,316.0,1.0,2.0,2.0
WAS,NYG,14,229.0,197.0,4.0,2.0,1.0
WAS,PHI,13,134.0,306.0,3.0,4.0,1.0
WAS,PHI,17,131.0,243.0,3.0,2.0,1.0
WAS,TB,10,103.0,406.0,,6.0,4.0
WAS,TEN,16,99.0,211.0,2.0,,
